,apparentTemperature,humidity,precipType,wr,month,week_day,time
5437,1.83,0.7,rain,98.0,November,Saturday,15
5438,1.05,0.65,rain,98.0,November,Saturday,16
5439,1.56,0.6,rain,111.0,November,Saturday,17
5440,-0.94,0.81,NoPrecip,35.0,November,Sunday,9
5441,1.03,0.75,NoPrecip,66.0,November,Sunday,10
5442,1.03,0.75,NoPrecip,69.0,November,Sunday,10
5443,1.75,0.7,NoPrecip,77.0,November,Sunday,11
5444,2.1,0.75,NoPrecip,56.0,November,Sunday,13
5445,2.72,0.7,rain,50.0,November,Sunday,14
5446,2.72,0.7,rain,63.0,November,Sunday,14
5447,2.87,0.7,rain,73.0,November,Sunday,15
5448,2.87,0.7,rain,77.0,November,Sunday,15
5449,2.87,0.7,rain,79.0,November,Sunday,15
5450,1.26,0.7,rain,99.0,November,Sunday,16
5451,1.26,0.7,rain,92.0,November,Sunday,16
5452,-0.05,0.75,rain,80.0,November,Sunday,17
5453,-0.05,0.75,rain,79.0,November,Sunday,17
5454,0.46,0.81,rain,78.0,November,Sunday,19
5455,0.46,0.81,rain,85.0,November,Sunday,19
5456,0.46,0.81,rain,76.0,November,Sunday,20
5457,2.79,1.0,rain,43.0,November,Monday,6
5458,2.79,1.0,rain,50.0,November,Monday,6
5459,4.83,1.0,rain,53.0,November,Monday,7
5460,5.51,1.0,rain,52.0,November,Monday,8
5461,5.51,1.0,rain,59.0,November,Monday,8
5462,6.74,1.0,rain,72.0,November,Monday,9
5463,6.74,1.0,rain,69.0,November,Monday,9
5464,6.74,1.0,rain,94.0,November,Monday,9
5465,10.01,0.93,rain,101.0,November,Monday,10
5466,11.01,0.93,rain,98.0,November,Monday,11
5467,11.01,0.93,rain,105.0,November,Monday,11
5468,11.01,0.87,rain,125.0,November,Monday,12
5469,11.01,0.87,rain,128.0,November,Monday,12
5470,11.02,0.87,rain,87.0,November,Monday,13
5471,12.02,0.87,rain,77.0,November,Monday,14
5472,12.02,0.87,rain,109.0,November,Monday,14
5473,11.02,0.93,rain,96.0,November,Monday,15
5474,11.02,0.93,rain,128.0,November,Monday,17
5475,11.02,0.93,rain,132.0,November,Monday,17
5476,6.4,1.0,rain,98.0,November,Monday,19
5477,6.4,1.0,rain,95.0,November,Monday,19
5478,10.01,0.94,rain,22.0,November,Tuesday,6
5479,10.01,0.94,rain,49.0,November,Tuesday,6
5480,10.01,0.96,rain,55.0,November,Tuesday,7
5481,10.01,0.99,rain,48.0,November,Tuesday,8
5482,10.01,0.99,rain,59.0,November,Tuesday,8
5483,11.01,0.98,rain,52.0,November,Tuesday,9
5484,13.02,0.88,rain,69.0,November,Tuesday,10
5485,13.02,0.88,rain,79.0,November,Tuesday,10
5486,13.03,0.77,rain,86.0,November,Tuesday,11
5487,13.03,0.77,rain,79.0,November,Tuesday,11
5488,12.02,0.71,rain,95.0,November,Tuesday,12
5489,12.02,0.71,rain,109.0,November,Tuesday,12
5490,11.02,0.76,rain,121.0,November,Tuesday,13
5491,11.02,0.76,rain,89.0,November,Tuesday,13
5492,10.02,0.81,rain,69.0,November,Tuesday,14
5493,4.19,0.81,rain,95.0,November,Tuesday,20
5494,4.19,0.81,rain,93.0,November,Tuesday,20
5495,4.34,0.81,rain,107.0,November,Tuesday,21
5496,4.34,0.81,rain,111.0,November,Tuesday,21
5497,4.84,0.81,rain,99.0,November,Tuesday,22
5498,1.56,0.87,rain,31.0,November,Wednesday,6
5499,1.56,0.87,rain,44.0,November,Wednesday,6
5500,0.84,0.75,rain,62.0,November,Wednesday,7
5501,0.83,0.65,rain,65.0,November,Wednesday,8
5502,0.83,0.65,rain,61.0,November,Wednesday,8
5503,0.83,0.65,rain,63.0,November,Wednesday,8
5504,1.56,0.65,rain,66.0,November,Wednesday,9
5505,1.56,0.65,rain,79.0,November,Wednesday,9
5506,2.8,0.65,rain,85.0,November,Wednesday,10
5507,2.31,0.61,rain,89.0,November,Wednesday,11
5508,0.33,0.87,sleet,100.0,November,Wednesday,12
5509,1.32,0.7,sleet,92.0,November,Wednesday,13
5510,1.32,0.7,sleet,110.0,November,Wednesday,13
5511,-0.42,0.7,rain,103.0,November,Wednesday,14
5512,-0.42,0.7,rain,92.0,November,Wednesday,14
5513,-0.42,0.7,rain,80.0,November,Wednesday,14
5514,-0.42,0.65,rain,118.0,November,Wednesday,16
5515,-0.93,0.7,rain,103.0,November,Wednesday,18
5516,-0.93,0.7,rain,106.0,November,Wednesday,18
5517,-0.93,0.7,rain,101.0,November,Wednesday,19
5518,-0.93,0.7,rain,91.0,November,Wednesday,19
5519,-1.48,0.7,NoPrecip,99.0,November,Wednesday,20
5520,-0.64,0.7,NoPrecip,110.0,November,Wednesday,21
5521,-0.92,0.7,rain,109.0,November,Wednesday,22
5522,-0.92,0.7,rain,110.0,November,Wednesday,22
5523,-2.18,0.75,snow,17.0,November,Thursday,6
5524,-1.88,0.75,snow,39.0,November,Thursday,7
5525,-1.54,0.8,NoPrecip,43.0,November,Thursday,8
5526,-1.54,0.8,NoPrecip,42.0,November,Thursday,8
5527,0.46,0.75,rain,54.0,November,Thursday,9
5528,0.46,0.75,rain,66.0,November,Thursday,9
5529,0.33,0.7,rain,72.0,November,Thursday,10
5530,0.33,0.7,rain,81.0,November,Thursday,10
5531,0.08,0.56,rain,75.0,November,Thursday,11
5532,0.08,0.56,rain,78.0,November,Thursday,11
5533,0.08,0.56,rain,75.0,November,Thursday,11
5534,0.34,0.6,rain,77.0,November,Thursday,12
5535,0.34,0.6,rain,90.0,November,Thursday,12
5536,0.33,0.56,rain,75.0,November,Thursday,13
5537,-0.64,0.65,rain,77.0,November,Thursday,14
5538,-0.64,0.65,rain,83.0,November,Thursday,14
5539,-0.64,0.65,rain,103.0,November,Thursday,14
5540,0.96,0.65,rain,91.0,November,Thursday,15
5541,0.46,0.65,rain,93.0,November,Thursday,16
5542,0.46,0.65,rain,115.0,November,Thursday,16
5543,0.46,0.65,NoPrecip,129.0,November,Thursday,17
5544,0.46,0.65,NoPrecip,135.0,November,Thursday,17
5545,1.69,0.65,rain,130.0,November,Thursday,18
5546,0.95,0.65,rain,80.0,November,Thursday,19
5547,0.95,0.65,rain,88.0,November,Thursday,19
5548,-4.71,0.8,snow,39.0,November,Friday,7
5549,-5.27,1.0,snow,24.0,November,Friday,8
5550,-5.52,1.0,snow,41.0,November,Friday,9
5551,-5.75,1.0,snow,51.0,November,Friday,10
5552,-5.75,1.0,snow,52.0,November,Friday,10
5553,-5.52,1.0,snow,66.0,November,Friday,11
5554,-5.52,1.0,snow,56.0,November,Friday,11
5555,-4.03,1.0,snow,77.0,November,Friday,12
5556,-4.03,1.0,snow,80.0,November,Friday,12
5557,-2.99,0.93,snow,88.0,November,Friday,13
5558,-2.99,0.93,snow,110.0,November,Friday,13
5559,-2.18,0.93,rain,80.0,November,Friday,14
5560,-2.18,0.93,rain,76.0,November,Friday,14
5561,-1.54,0.93,rain,83.0,November,Friday,15
5562,-0.74,0.93,rain,106.0,November,Friday,16
5563,-0.73,0.93,rain,106.0,November,Friday,17
5564,-11.58,0.68,snow,36.0,November,Saturday,9
5565,-10.05,0.68,snow,51.0,November,Saturday,10
5566,-10.05,0.68,snow,79.0,November,Saturday,10
5567,-9.05,0.74,snow,73.0,November,Saturday,11
5568,-9.05,0.74,snow,59.0,November,Saturday,11
5569,-9.82,0.74,snow,48.0,November,Saturday,12
5570,-7.8,0.8,snow,54.0,November,Saturday,13
5571,-5.26,0.69,snow,43.0,November,Saturday,14
5572,-5.96,0.69,snow,67.0,November,Saturday,15
5573,-3.09,0.74,sleet,90.0,November,Saturday,17
5574,-3.09,0.74,sleet,86.0,November,Saturday,17
5575,-4.31,0.8,sleet,95.0,November,Saturday,18
5576,-4.31,0.8,sleet,81.0,November,Saturday,18
5577,-4.31,0.8,sleet,78.0,November,Saturday,18
5578,-5.21,0.8,snow,33.0,November,Sunday,9
5579,-5.21,0.8,snow,40.0,November,Sunday,9
5580,-4.32,0.74,snow,84.0,November,Sunday,10
5581,-3.71,0.69,NoPrecip,68.0,November,Sunday,11
5582,-3.71,0.69,NoPrecip,61.0,November,Sunday,11
5583,-3.11,0.69,snow,50.0,November,Sunday,12
5584,-2.75,0.64,rain,48.0,November,Sunday,13
5585,-2.75,0.64,rain,57.0,November,Sunday,13
5586,-2.98,0.6,NoPrecip,47.0,November,Sunday,15
5587,-2.98,0.6,NoPrecip,54.0,November,Sunday,15
5588,-1.53,0.55,snow,61.0,November,Sunday,16
5589,-1.53,0.55,snow,79.0,November,Sunday,16
5590,-1.53,0.55,snow,69.0,November,Sunday,16
5591,-2.76,0.6,snow,65.0,November,Sunday,17
5592,-2.76,0.6,snow,73.0,November,Sunday,17
5593,-1.93,0.64,snow,72.0,November,Sunday,18
5594,-3.12,0.64,snow,49.0,November,Sunday,19
5595,-3.12,0.64,snow,49.0,November,Sunday,19
5596,0.03,0.8,snow,45.0,November,Monday,6
5597,-1.0,0.86,snow,45.0,November,Monday,7
5598,-1.0,0.86,snow,50.0,November,Monday,7
5599,-1.0,0.86,snow,60.0,November,Monday,8
5600,-1.0,0.86,snow,60.0,November,Monday,8
5601,0.54,0.64,snow,68.0,November,Monday,9
5602,0.54,0.64,snow,56.0,November,Monday,9
5603,1.68,0.6,rain,71.0,November,Monday,10
5604,2.46,0.45,NoPrecip,98.0,November,Monday,12
5605,3.34,0.45,NoPrecip,106.0,November,Monday,13
5606,3.34,0.45,NoPrecip,74.0,November,Monday,13
5607,3.34,0.45,NoPrecip,70.0,November,Monday,14
5608,3.34,0.45,NoPrecip,77.0,November,Monday,14
5609,3.3,0.56,NoPrecip,84.0,November,Monday,15
5610,3.3,0.56,NoPrecip,94.0,November,Monday,15
5611,3.97,0.56,NoPrecip,99.0,November,Monday,16
5612,3.97,0.56,NoPrecip,118.0,November,Monday,16
5613,2.84,0.6,rain,153.0,November,Monday,17
5614,3.02,0.65,rain,111.0,November,Monday,18
5615,3.02,0.7,rain,98.0,November,Monday,19
5616,3.02,0.7,rain,112.0,November,Monday,19
5617,3.02,0.7,rain,112.0,November,Monday,19
5618,-2.54,0.93,snow,34.0,November,Tuesday,6
5619,-2.54,0.93,snow,48.0,November,Tuesday,6
5620,-3.1,0.93,snow,52.0,November,Tuesday,7
5621,-3.1,0.93,snow,41.0,November,Tuesday,7
5622,-2.54,0.93,snow,52.0,November,Tuesday,8
5623,-2.54,0.93,snow,63.0,November,Tuesday,8
5624,-3.55,0.93,snow,68.0,November,Tuesday,9
5625,-3.09,0.93,snow,67.0,November,Tuesday,10
5626,-6.22,0.93,snow,83.0,November,Tuesday,11
5627,-5.58,0.93,snow,73.0,November,Tuesday,12
5628,-5.58,0.93,snow,100.0,November,Tuesday,12
5629,-5.58,0.86,snow,99.0,November,Tuesday,13
5630,-5.58,0.86,snow,76.0,November,Tuesday,14
5631,-5.58,0.86,snow,59.0,November,Tuesday,14
5632,-5.58,0.86,snow,59.0,November,Tuesday,14
5633,-6.22,0.8,snow,61.0,November,Tuesday,15
5634,-6.56,0.74,snow,75.0,November,Tuesday,16
5635,-6.56,0.74,snow,78.0,November,Tuesday,16
5636,-6.56,0.74,snow,108.0,November,Tuesday,17
5637,-6.56,0.74,snow,88.0,November,Tuesday,17
5638,-6.4,0.74,snow,94.0,November,Tuesday,18
5639,-6.4,0.74,snow,106.0,November,Tuesday,18
5640,-7.8,0.74,snow,89.0,November,Tuesday,19
5641,-7.8,0.74,snow,80.0,November,Tuesday,19
5642,-8.68,0.8,snow,90.0,November,Tuesday,20
5643,-9.59,0.68,snow,87.0,November,Tuesday,21
5644,-9.59,0.68,snow,91.0,November,Tuesday,21
5645,-11.59,0.63,snow,31.0,November,Wednesday,6
5646,-10.33,0.63,snow,33.0,November,Wednesday,7
5647,-10.33,0.63,snow,59.0,November,Wednesday,7
5648,-10.33,0.63,snow,52.0,November,Wednesday,7
5649,-9.95,0.68,snow,49.0,November,Wednesday,8
5650,-9.61,0.68,snow,53.0,November,Wednesday,9
5651,-8.37,0.68,snow,59.0,November,Wednesday,10
5652,-7.13,0.63,NoPrecip,75.0,November,Wednesday,11
5653,-7.45,0.59,snow,88.0,November,Wednesday,12
5654,-5.47,0.63,snow,87.0,November,Wednesday,13
5655,-5.47,0.63,snow,106.0,November,Wednesday,15
5656,-5.97,0.69,NoPrecip,108.0,November,Wednesday,16
5657,-5.97,0.69,NoPrecip,124.0,November,Wednesday,16
5658,-4.88,0.63,snow,134.0,November,Wednesday,17
5659,-2.97,0.63,snow,132.0,November,Wednesday,18
5660,-2.97,0.68,NoPrecip,105.0,November,Wednesday,19
5661,-2.97,0.68,NoPrecip,113.0,November,Wednesday,19
5662,-6.29,0.74,snow,104.0,November,Wednesday,20
5663,-6.29,0.74,snow,93.0,November,Wednesday,21
5664,-6.29,0.74,snow,91.0,November,Wednesday,21
5665,-6.29,0.74,snow,84.0,November,Wednesday,21
5666,-7.85,0.79,snow,79.0,November,Wednesday,22
5667,-9.95,0.86,snow,20.0,November,Thursday,6
5668,-9.06,0.8,NoPrecip,37.0,November,Thursday,7
5669,-9.06,0.8,NoPrecip,44.0,November,Thursday,7
5670,-9.06,0.8,NoPrecip,45.0,November,Thursday,7
5671,-9.6,0.8,snow,49.0,November,Thursday,8
5672,-8.08,0.74,snow,57.0,November,Thursday,9
5673,-8.08,0.74,snow,70.0,November,Thursday,9
5674,-8.08,0.74,snow,72.0,November,Thursday,9
5675,-8.08,0.74,snow,87.0,November,Thursday,10
5676,-7.07,0.74,snow,89.0,November,Thursday,11
5677,-6.23,0.74,snow,93.0,November,Thursday,12
5678,-6.23,0.74,snow,86.0,November,Thursday,12
5679,-7.07,0.74,snow,88.0,November,Thursday,13
5680,-7.07,0.74,snow,89.0,November,Thursday,13
5681,-8.32,0.93,snow,69.0,November,Thursday,14
5682,-8.32,0.93,snow,86.0,November,Thursday,14
5683,-8.32,0.93,snow,90.0,November,Thursday,14
5684,-8.33,0.93,snow,75.0,November,Thursday,15
5685,-7.81,0.93,snow,90.0,November,Thursday,16
5686,-8.08,0.93,snow,101.0,November,Thursday,17
5687,-8.08,0.93,snow,108.0,November,Thursday,17
5688,-8.07,0.93,snow,88.0,November,Thursday,18
5689,-7.14,0.93,snow,92.0,November,Thursday,19
5690,-4.94,0.93,rain,10.0,November,Friday,6
5691,-4.94,0.93,sleet,23.0,November,Friday,7
5692,-4.94,0.93,sleet,34.0,November,Friday,7
5693,-5.52,0.93,snow,30.0,November,Friday,8
5694,-5.52,0.93,snow,44.0,November,Friday,9
5695,-4.94,0.93,snow,31.0,November,Friday,10
5696,-4.94,0.93,snow,61.0,November,Friday,10
5697,-5.96,0.93,snow,74.0,November,Friday,11
5698,-5.96,0.93,snow,70.0,November,Friday,11
5699,-5.75,0.86,snow,51.0,November,Friday,12
5700,-5.75,0.86,snow,90.0,November,Friday,12
5701,-5.27,0.86,snow,89.0,November,Friday,13
5702,-5.27,0.86,snow,89.0,November,Friday,13
5703,-5.27,0.86,snow,81.0,November,Friday,14
5704,-5.75,0.86,snow,85.0,November,Friday,15
5705,-5.75,0.86,snow,93.0,November,Friday,15
5706,-5.52,0.93,snow,130.0,November,Friday,16
5707,-5.96,0.93,snow,109.0,November,Friday,17
5708,-5.51,0.93,snow,123.0,November,Friday,18
5709,-5.51,0.93,snow,140.0,November,Friday,18
5710,-3.43,0.75,snow,48.0,November,Saturday,9
5711,-2.76,0.69,snow,80.0,November,Saturday,10
5712,-2.76,0.69,snow,77.0,November,Saturday,10
5713,-3.43,0.69,snow,68.0,November,Saturday,11
5714,-4.02,0.64,snow,69.0,November,Saturday,12
5715,-5.74,0.74,snow,66.0,November,Saturday,14
5716,-5.74,0.74,snow,69.0,November,Saturday,14
5717,-5.26,0.8,snow,74.0,November,Saturday,15
5718,-5.26,0.8,snow,97.0,November,Saturday,15
5719,-5.26,0.8,snow,74.0,November,Saturday,15
5720,-3.55,0.8,sleet,89.0,November,Saturday,17
5721,-4.89,0.74,snow,31.0,November,Sunday,9
5722,-3.74,0.74,snow,38.0,November,Sunday,10
5723,-3.74,0.74,snow,60.0,November,Sunday,10
5724,-3.74,0.74,snow,48.0,November,Sunday,11
5725,-3.74,0.74,snow,41.0,November,Sunday,11
5726,0.03,0.69,snow,51.0,November,Sunday,12
5727,0.03,0.69,snow,52.0,November,Sunday,12
5728,-1.73,0.74,snow,52.0,November,Sunday,13
5729,-1.73,0.8,snow,63.0,November,Sunday,14
5730,-1.73,0.8,snow,58.0,November,Sunday,14
5731,0.03,0.86,sleet,65.0,November,Sunday,15
5732,-1.72,0.86,snow,122.0,November,Sunday,16
5733,-1.0,0.93,snow,64.0,November,Sunday,17
5734,-1.0,1.0,snow,81.0,November,Sunday,18
5735,-1.0,1.0,snow,88.0,November,Sunday,18
5736,-1.0,1.0,snow,61.0,November,Sunday,18
5737,-1.0,1.0,snow,72.0,November,Sunday,19
5738,-1.0,1.0,NoPrecip,67.0,November,Sunday,20
5739,-9.57,1.0,NoPrecip,37.0,November,Monday,6
5740,-7.22,0.93,snow,55.0,November,Monday,7
5741,-7.22,0.93,snow,60.0,November,Monday,7
5742,-7.22,0.93,snow,58.0,November,Monday,7
5743,-4.98,0.93,NoPrecip,68.0,November,Monday,8
5744,-7.44,0.93,snow,51.0,November,Monday,9
5745,-7.44,0.93,snow,73.0,November,Monday,9
5746,-7.44,0.93,snow,71.0,November,Monday,9
5747,-4.89,1.0,NoPrecip,74.0,November,Monday,10
5748,-3.09,0.74,NoPrecip,99.0,November,Monday,11
5749,-3.09,0.74,NoPrecip,77.0,November,Monday,11
5750,-1.16,0.69,rain,100.0,November,Monday,12
5751,-1.16,0.69,rain,81.0,November,Monday,12
5752,0.95,0.6,NoPrecip,104.0,November,Monday,14
5753,0.46,0.6,rain,100.0,November,Monday,15
5754,0.46,0.6,rain,136.0,November,Monday,15
5755,2.01,0.69,rain,146.0,November,Monday,16
5756,-0.73,0.75,snow,168.0,November,Monday,17
5757,-0.73,0.75,snow,160.0,November,Monday,17
5758,-0.61,0.8,NoPrecip,175.0,November,Monday,19
5759,-0.61,0.8,NoPrecip,148.0,November,Monday,19
5760,0.03,0.86,NoPrecip,125.0,November,Monday,20
5761,0.03,0.86,NoPrecip,125.0,November,Monday,20
5762,-0.61,0.8,snow,149.0,November,Monday,21
5763,-3.1,1.0,snow,30.0,November,Tuesday,6
5764,-7.45,0.86,snow,52.0,November,Tuesday,7
5765,-7.45,0.86,snow,56.0,November,Tuesday,8
5766,-6.4,0.8,snow,62.0,November,Tuesday,9
5767,-7.45,0.74,snow,64.0,November,Tuesday,10
5768,-6.4,0.69,snow,92.0,November,Tuesday,12
5769,-6.4,0.69,snow,123.0,November,Tuesday,12
5770,-8.01,0.8,snow,110.0,November,Tuesday,13
5771,-8.01,0.8,snow,108.0,November,Tuesday,13
5772,-7.61,0.8,snow,87.0,November,Tuesday,14
5773,-8.01,0.74,snow,83.0,November,Tuesday,15
5774,-8.01,0.74,snow,74.0,November,Tuesday,15
5775,-9.94,0.68,snow,78.0,November,Tuesday,16
5776,-11.2,0.68,NoPrecip,162.0,November,Tuesday,17
5777,-11.2,0.68,NoPrecip,154.0,November,Tuesday,17
5778,-10.05,0.68,snow,126.0,November,Tuesday,18
5779,-10.05,0.68,snow,108.0,November,Tuesday,18
5780,-10.23,0.73,snow,101.0,November,Tuesday,19
5781,-10.23,0.73,snow,112.0,November,Tuesday,19
5782,-8.83,0.68,snow,118.0,November,Tuesday,21
5783,-8.83,0.68,snow,104.0,November,Tuesday,21
5784,-8.02,0.63,NoPrecip,112.0,November,Tuesday,22
5785,-6.82,0.86,snow,28.0,November,Wednesday,6
5786,-5.96,0.8,snow,40.0,November,Wednesday,7
5787,-5.96,0.8,snow,56.0,November,Wednesday,7
5788,-5.96,0.8,snow,56.0,November,Wednesday,7
5789,-4.94,0.74,snow,60.0,November,Wednesday,8
5790,-4.94,0.74,snow,49.0,November,Wednesday,8
5791,-6.82,0.8,snow,76.0,November,Wednesday,9
5792,-10.05,0.68,snow,87.0,November,Wednesday,11
5793,-10.27,0.58,snow,95.0,November,Wednesday,12
5794,-12.88,0.79,snow,140.0,November,Wednesday,13
5795,-12.88,0.79,snow,109.0,November,Wednesday,13
5796,-12.65,0.58,snow,95.0,November,Wednesday,15
5797,-13.16,0.58,snow,110.0,November,Wednesday,16
5798,-13.16,0.58,snow,119.0,November,Wednesday,16
5799,-13.71,0.62,snow,135.0,November,Wednesday,18
5800,-13.71,0.62,snow,137.0,November,Wednesday,18
5801,-14.12,0.62,snow,132.0,November,Wednesday,19
5802,-14.59,0.67,snow,126.0,November,Wednesday,20
5803,-14.59,0.67,snow,118.0,November,Wednesday,20
5804,-13.05,0.72,snow,142.0,November,Wednesday,21
5805,-16.83,0.67,snow,27.0,November,Thursday,6
5806,-16.83,0.67,snow,37.0,November,Thursday,6
5807,-20.37,0.72,NoPrecip,54.0,November,Thursday,7
5808,-18.59,0.72,snow,52.0,November,Thursday,8
5809,-18.59,0.72,snow,51.0,November,Thursday,8
5810,-16.66,0.67,NoPrecip,49.0,November,Thursday,9
5811,-16.66,0.67,NoPrecip,56.0,November,Thursday,9
5812,-15.39,0.48,snow,61.0,November,Thursday,10
5813,-13.71,0.45,snow,69.0,November,Thursday,11
5814,-13.71,0.45,snow,85.0,November,Thursday,11
5815,-13.35,0.45,NoPrecip,108.0,November,Thursday,12
5816,-13.35,0.45,NoPrecip,107.0,November,Thursday,12
5817,-11.42,0.45,snow,108.0,November,Thursday,13
5818,-11.42,0.45,snow,103.0,November,Thursday,13
5819,-10.79,0.45,snow,75.0,November,Thursday,14
5820,-10.79,0.45,snow,80.0,November,Thursday,14
5821,-10.78,0.45,snow,77.0,November,Thursday,15
5822,-10.78,0.45,snow,73.0,November,Thursday,15
5823,-12.49,0.49,snow,102.0,November,Thursday,17
5824,-12.49,0.49,snow,113.0,November,Thursday,17
5825,-12.95,0.53,snow,119.0,November,Thursday,18
5826,-14.13,0.49,snow,107.0,November,Thursday,20
5827,-14.13,0.49,snow,112.0,November,Thursday,20
5828,-14.13,0.49,snow,116.0,November,Thursday,20
5829,-15.39,0.57,NoPrecip,111.0,November,Thursday,21
5830,-15.39,0.57,NoPrecip,118.0,November,Thursday,21
5831,-9.62,0.68,snow,23.0,November,Friday,6
5832,-8.02,0.68,snow,26.0,November,Friday,7
5833,-8.7,0.68,NoPrecip,35.0,November,Friday,8
5834,-8.7,0.68,NoPrecip,36.0,November,Friday,8
5835,-8.7,0.68,NoPrecip,37.0,November,Friday,8
5836,-7.45,0.69,snow,29.0,November,Friday,9
5837,-4.5,0.69,NoPrecip,72.0,November,Friday,11
5838,-2.76,0.7,NoPrecip,78.0,November,Friday,12
5839,-1.93,0.7,NoPrecip,79.0,November,Friday,13
5840,-1.93,0.7,NoPrecip,84.0,November,Friday,13
5841,-1.93,0.7,NoPrecip,136.0,November,Friday,16
5842,-1.93,0.7,NoPrecip,138.0,November,Friday,16
5843,-1.93,0.7,NoPrecip,123.0,November,Friday,16
5844,-1.54,0.75,NoPrecip,116.0,November,Friday,17
5845,-3.56,0.8,rain,103.0,November,Friday,18
5846,-3.56,0.8,rain,101.0,November,Friday,18
5847,-3.41,1.0,rain,33.0,November,Saturday,9
5848,-1.2,1.0,rain,47.0,November,Saturday,10
5849,-1.2,1.0,rain,57.0,November,Saturday,10
5850,-1.2,1.0,rain,66.0,November,Saturday,10
5851,-0.44,1.0,rain,76.0,November,Saturday,12
5852,-0.44,1.0,rain,77.0,November,Saturday,12
5853,0.45,1.0,rain,65.0,November,Saturday,13
5854,0.45,1.0,rain,68.0,November,Saturday,13
5855,1.91,0.93,rain,77.0,November,Saturday,14
5856,1.91,0.93,rain,72.0,November,Saturday,14
5857,2.79,1.0,rain,89.0,November,Saturday,16
5858,2.79,1.0,rain,97.0,November,Saturday,16
5859,2.3,1.0,rain,99.0,November,Saturday,17
5860,2.3,1.0,rain,101.0,November,Saturday,17
5861,3.81,1.0,rain,108.0,November,Saturday,18
5862,3.81,1.0,rain,113.0,November,Saturday,18
5863,1.81,0.81,rain,21.0,November,Sunday,9
5864,1.82,0.87,NoPrecip,41.0,November,Sunday,10
5865,1.82,0.87,NoPrecip,57.0,November,Sunday,10
5866,1.82,0.81,rain,53.0,November,Sunday,11
5867,0.32,0.81,rain,38.0,November,Sunday,12
5868,1.82,0.75,rain,48.0,November,Sunday,13
5869,2.45,0.75,rain,52.0,November,Sunday,14
5870,2.45,0.75,rain,47.0,November,Sunday,14
5871,2.45,0.75,rain,64.0,November,Sunday,14
5872,2.45,0.75,rain,69.0,November,Sunday,15
5873,2.13,0.81,rain,54.0,November,Sunday,16
5874,2.13,0.81,rain,61.0,November,Sunday,16
5875,4.03,0.81,NoPrecip,51.0,November,Sunday,17
5876,4.03,0.81,NoPrecip,74.0,November,Sunday,17
5877,3.02,0.87,NoPrecip,74.0,November,Sunday,18
5878,0.95,0.87,NoPrecip,78.0,November,Sunday,21
5879,0.45,0.87,rain,72.0,November,Sunday,22
5880,0.45,0.87,rain,50.0,November,Sunday,22
5881,-4.0,0.93,rain,35.0,November,Monday,6
5882,-2.31,0.93,rain,51.0,November,Monday,7
5883,-2.31,0.93,rain,64.0,November,Monday,7
5884,-2.49,0.93,rain,62.0,November,Monday,8
5885,-2.49,0.93,rain,78.0,November,Monday,8
5886,-2.31,1.0,rain,76.0,November,Monday,9
5887,-2.31,1.0,rain,66.0,November,Monday,9
5888,-0.63,0.93,rain,72.0,November,Monday,10
5889,-0.22,1.0,rain,90.0,November,Monday,11
5890,0.07,1.0,rain,111.0,November,Monday,12
5891,0.07,1.0,rain,113.0,November,Monday,12
5892,0.07,1.0,rain,96.0,November,Monday,12
5893,1.81,0.93,rain,98.0,November,Monday,14
5894,0.07,1.0,rain,114.0,November,Monday,15
5895,0.07,1.0,rain,83.0,November,Monday,15
5896,0.07,1.0,rain,107.0,November,Monday,15
5897,-2.45,0.93,rain,104.0,November,Monday,16
5898,-2.45,0.93,rain,101.0,November,Monday,16
5899,-3.71,1.0,rain,110.0,November,Monday,17
5900,-3.71,1.0,rain,117.0,November,Monday,17
5901,-4.49,1.0,rain,123.0,November,Monday,18
5902,-4.5,0.93,rain,91.0,November,Monday,20
5903,-8.99,0.93,snow,22.0,November,Tuesday,6
5904,-8.99,0.93,snow,46.0,November,Tuesday,6
5905,-8.99,0.93,snow,50.0,November,Tuesday,7
5906,-8.99,0.93,snow,48.0,November,Tuesday,7
5907,-8.32,0.93,snow,45.0,November,Tuesday,8
5908,-8.32,0.93,snow,57.0,November,Tuesday,9
5909,-8.77,0.93,snow,59.0,November,Tuesday,10
5910,-8.77,0.93,snow,92.0,November,Tuesday,10
5911,-7.8,0.93,snow,99.0,November,Tuesday,11
