apparentTemperature,humidity,precipType,wr,month,week_day,time
20.68,1.0,rain,19.0,August,Thursday,8
23.67,0.89,rain,23.0,August,Thursday,9
23.67,0.89,rain,27.0,August,Thursday,9
24.64,0.83,rain,20.0,August,Thursday,10
22.74,0.94,rain,18.0,August,Thursday,12
23.83,0.94,rain,25.0,August,Thursday,13
23.68,0.88,rain,37.0,August,Thursday,15
22.74,0.94,rain,50.0,August,Thursday,17
22.74,0.94,rain,52.0,August,Thursday,18
22.74,0.94,rain,49.0,August,Thursday,18
22.74,0.94,rain,46.0,August,Thursday,18
22.9,1.0,rain,42.0,August,Thursday,19
22.9,1.0,rain,33.0,August,Thursday,20
22.89,1.0,rain,20.0,August,Friday,7
22.89,1.0,rain,25.0,August,Friday,7
22.89,1.0,rain,22.0,August,Friday,8
22.89,1.0,rain,23.0,August,Friday,8
25.75,0.83,rain,22.0,August,Friday,11
26.62,0.74,rain,31.0,August,Friday,13
25.62,0.78,rain,36.0,August,Friday,15
25.62,0.78,rain,50.0,August,Friday,16
25.27,0.65,NoPrecip,41.0,August,Saturday,14
26.28,0.61,rain,32.0,August,Saturday,15
21.48,0.88,NoPrecip,11.0,August,Sunday,10
21.48,0.88,NoPrecip,21.0,August,Sunday,10
23.29,0.73,NoPrecip,25.0,August,Sunday,12
23.05,0.65,rain,23.0,August,Sunday,13
15.18,1.0,NoPrecip,5.0,August,Monday,6
15.18,1.0,NoPrecip,17.0,August,Monday,7
15.18,1.0,NoPrecip,20.0,August,Monday,7
17.21,0.94,NoPrecip,26.0,August,Monday,8
18.48,1.0,NoPrecip,23.0,August,Monday,9
18.48,1.0,NoPrecip,20.0,August,Monday,9
20.53,0.94,rain,24.0,August,Monday,10
20.53,0.94,rain,27.0,August,Monday,10
21.49,0.88,rain,28.0,August,Monday,11
23.41,0.78,rain,25.0,August,Monday,12
23.41,0.78,rain,29.0,August,Monday,12
24.51,0.78,rain,25.0,August,Monday,13
25.27,0.65,rain,28.0,August,Monday,15
19.92,1.0,rain,23.0,August,Tuesday,7
21.05,0.96,rain,27.0,August,Tuesday,8
22.56,0.97,rain,20.0,August,Tuesday,11
25.14,0.84,rain,40.0,August,Tuesday,16
23.79,0.86,rain,57.0,August,Tuesday,17
23.87,0.85,rain,59.0,August,Tuesday,18
23.87,0.85,rain,54.0,August,Tuesday,18
22.95,0.87,rain,51.0,August,Tuesday,19
21.92,0.89,rain,48.0,August,Tuesday,20
17.63,0.97,rain,11.0,August,Wednesday,6
17.42,0.92,rain,23.0,August,Wednesday,8
17.42,0.92,rain,30.0,August,Wednesday,8
17.49,0.92,rain,23.0,August,Wednesday,9
18.18,0.88,rain,21.0,August,Wednesday,13
18.18,0.88,rain,26.0,August,Wednesday,13
19.02,0.73,rain,27.0,August,Wednesday,14
19.02,0.73,rain,24.0,August,Wednesday,14
19.02,0.68,rain,32.0,August,Wednesday,15
20.02,0.6,rain,37.0,August,Wednesday,16
20.02,0.6,rain,39.0,August,Wednesday,16
19.02,0.56,NoPrecip,46.0,August,Wednesday,17
13.02,0.88,NoPrecip,10.0,August,Thursday,6
13.02,0.88,rain,15.0,August,Thursday,7
15.01,0.88,NoPrecip,20.0,August,Thursday,8
15.01,0.88,NoPrecip,20.0,August,Thursday,8
17.06,0.88,NoPrecip,18.0,August,Thursday,9
19.02,0.78,NoPrecip,22.0,August,Thursday,10
19.02,0.78,NoPrecip,21.0,August,Thursday,10
19.02,0.78,NoPrecip,24.0,August,Thursday,10
21.02,0.64,NoPrecip,23.0,August,Thursday,11
23.01,0.53,rain,26.0,August,Thursday,12
23.01,0.53,rain,25.0,August,Thursday,12
23.01,0.53,rain,24.0,August,Thursday,12
25.01,0.44,NoPrecip,30.0,August,Thursday,14
25.01,0.44,NoPrecip,27.0,August,Thursday,14
25.01,0.47,rain,32.0,August,Thursday,15
25.01,0.47,rain,26.0,August,Thursday,15
25.01,0.44,rain,35.0,August,Thursday,16
15.01,0.94,NoPrecip,19.0,August,Friday,8
19.02,0.78,rain,17.0,August,Friday,9
22.02,0.64,NoPrecip,21.0,August,Friday,10
22.02,0.64,NoPrecip,20.0,August,Friday,10
22.02,0.64,NoPrecip,25.0,August,Friday,10
23.01,0.61,NoPrecip,26.0,August,Friday,11
24.01,0.57,rain,25.0,August,Friday,12
24.01,0.57,rain,24.0,August,Friday,12
24.01,0.57,rain,25.0,August,Friday,13
25.01,0.5,rain,27.0,August,Friday,14
25.01,0.5,rain,26.0,August,Friday,14
25.01,0.47,rain,30.0,August,Friday,15
25.01,0.47,rain,33.0,August,Friday,15
25.01,0.47,rain,32.0,August,Friday,15
23.28,0.73,rain,24.0,August,Saturday,9
24.27,0.69,rain,29.0,August,Saturday,10
20.53,0.94,rain,25.0,August,Saturday,13
21.48,0.88,rain,30.0,August,Saturday,14
21.48,0.88,rain,28.0,August,Saturday,14
22.45,0.83,rain,37.0,August,Saturday,15
22.45,0.83,rain,47.0,August,Saturday,15
23.41,0.78,rain,37.0,August,Saturday,16
22.58,0.88,NoPrecip,11.0,August,Sunday,9
22.58,0.88,NoPrecip,23.0,August,Sunday,9
23.68,0.88,rain,26.0,August,Sunday,11
29.23,0.74,rain,45.0,August,Sunday,15
29.23,0.74,rain,51.0,August,Sunday,15
20.68,1.0,rain,4.0,August,Monday,6
20.68,1.0,rain,10.0,August,Monday,7
20.68,1.0,rain,19.0,August,Monday,7
20.68,1.0,rain,24.0,August,Monday,7
20.68,1.0,rain,29.0,August,Monday,8
22.58,0.88,rain,19.0,August,Monday,9
22.58,0.88,rain,22.0,August,Monday,9
25.89,0.89,rain,25.0,August,Monday,12
25.89,0.89,rain,15.0,August,Monday,12
27.85,0.83,rain,24.0,August,Monday,13
27.85,0.83,rain,31.0,August,Monday,13
30.12,0.84,rain,65.0,August,Monday,14
30.11,0.84,rain,39.0,August,Monday,15
31.98,0.79,rain,34.0,August,Monday,16
31.3,0.74,rain,73.0,August,Monday,18
31.3,0.74,rain,74.0,August,Monday,18
31.3,0.74,rain,74.0,August,Monday,19
24.64,0.83,rain,7.0,August,Tuesday,6
23.67,0.89,NoPrecip,22.0,August,Tuesday,7
24.64,0.83,rain,25.0,August,Tuesday,8
25.74,0.83,rain,15.0,August,Tuesday,9
25.74,0.83,rain,24.0,August,Tuesday,9
27.65,0.79,NoPrecip,75.0,August,Tuesday,10
29.22,0.74,NoPrecip,47.0,August,Tuesday,11
29.22,0.74,NoPrecip,37.0,August,Tuesday,11
29.22,0.74,NoPrecip,38.0,August,Tuesday,11
32.05,0.66,rain,30.0,August,Tuesday,13
34.16,0.66,rain,38.0,August,Tuesday,14
34.16,0.66,rain,43.0,August,Tuesday,15
34.16,0.66,rain,39.0,August,Tuesday,15
34.16,0.66,rain,48.0,August,Tuesday,16
34.16,0.66,rain,54.0,August,Tuesday,16
32.78,0.7,rain,63.0,August,Tuesday,17
32.78,0.7,rain,66.0,August,Tuesday,17
32.05,0.66,rain,69.0,August,Tuesday,18
31.3,0.74,rain,61.0,August,Tuesday,19
21.62,0.94,NoPrecip,35.0,September,Saturday,9
21.62,0.94,NoPrecip,47.0,September,Saturday,9
23.67,0.89,rain,43.0,September,Saturday,10
26.62,0.74,NoPrecip,41.0,September,Saturday,11
26.62,0.74,NoPrecip,43.0,September,Saturday,11
30.17,0.66,NoPrecip,57.0,September,Saturday,12
29.23,0.74,NoPrecip,37.0,September,Saturday,13
29.23,0.74,NoPrecip,40.0,September,Saturday,13
30.7,0.7,NoPrecip,45.0,September,Saturday,14
30.7,0.7,NoPrecip,54.0,September,Saturday,14
30.7,0.7,rain,60.0,September,Saturday,15
30.7,0.7,rain,61.0,September,Saturday,15
23.82,0.94,rain,21.0,September,Sunday,9
23.82,0.94,rain,39.0,September,Sunday,9
24.78,0.89,rain,43.0,September,Sunday,10
27.66,0.79,rain,50.0,September,Sunday,11
27.66,0.79,rain,50.0,September,Sunday,11
29.64,0.79,rain,57.0,September,Sunday,12
29.64,0.79,rain,52.0,September,Sunday,12
28.85,0.7,rain,63.0,September,Sunday,13
28.85,0.7,rain,63.0,September,Sunday,13
30.7,0.7,rain,60.0,September,Sunday,14
30.7,0.7,rain,59.0,September,Sunday,14
30.7,0.7,rain,47.0,September,Sunday,14
32.04,0.66,rain,59.0,September,Sunday,15
32.04,0.66,rain,43.0,September,Sunday,15
30.7,0.7,rain,60.0,September,Sunday,16
31.3,0.74,rain,38.0,September,Sunday,17
32.78,0.7,rain,45.0,September,Sunday,18
32.78,0.7,rain,36.0,September,Sunday,18
29.65,0.79,rain,27.0,September,Sunday,19
29.65,0.79,rain,26.0,September,Sunday,19
23.67,0.89,rain,13.0,September,Monday,6
23.67,0.89,rain,12.0,September,Monday,7
23.67,0.89,rain,7.0,September,Monday,7
24.78,0.89,rain,14.0,September,Monday,8
24.78,0.89,rain,27.0,September,Monday,8
25.75,0.83,rain,32.0,September,Monday,9
29.22,0.74,rain,40.0,September,Monday,10
29.22,0.74,rain,64.0,September,Monday,10
30.07,0.75,rain,76.0,September,Monday,11
30.07,0.75,rain,103.0,September,Monday,11
30.07,0.75,rain,110.0,September,Monday,11
33.63,0.74,rain,93.0,September,Monday,12
30.17,0.66,rain,137.0,September,Monday,13
32.04,0.66,rain,120.0,September,Monday,15
32.04,0.66,rain,105.0,September,Monday,15
26.62,0.74,rain,88.0,September,Monday,16
26.62,0.74,rain,81.0,September,Monday,16
27.67,0.79,rain,71.0,September,Monday,17
27.67,0.79,rain,70.0,September,Monday,17
27.67,0.79,rain,34.0,September,Monday,19
27.67,0.79,rain,43.0,September,Monday,19
24.79,0.89,rain,44.0,September,Monday,20
23.68,0.88,rain,23.0,September,Monday,21
20.68,1.0,rain,39.0,September,Tuesday,6
20.68,1.0,rain,43.0,September,Tuesday,7
20.68,1.0,rain,28.0,September,Tuesday,7
20.68,1.0,rain,27.0,September,Tuesday,7
20.68,1.0,rain,41.0,September,Tuesday,8
20.68,1.0,rain,47.0,September,Tuesday,8
23.67,0.89,rain,49.0,September,Tuesday,9
23.67,0.89,rain,49.0,September,Tuesday,9
22.73,0.94,rain,51.0,September,Tuesday,10
22.73,0.94,rain,65.0,September,Tuesday,10
23.82,0.94,rain,79.0,September,Tuesday,11
23.82,0.94,rain,65.0,September,Tuesday,11
27.85,0.83,rain,68.0,September,Tuesday,12
27.85,0.83,rain,78.0,September,Tuesday,12
29.23,0.74,rain,65.0,September,Tuesday,13
29.23,0.74,rain,72.0,September,Tuesday,13
33.62,0.74,rain,91.0,September,Tuesday,14
33.62,0.74,rain,121.0,September,Tuesday,14
32.78,0.7,rain,125.0,September,Tuesday,15
33.32,0.62,rain,139.0,September,Tuesday,16
33.32,0.62,rain,149.0,September,Tuesday,16
32.78,0.7,rain,179.0,September,Tuesday,17
32.78,0.7,rain,161.0,September,Tuesday,17
32.78,0.7,rain,154.0,September,Tuesday,18
32.78,0.7,rain,122.0,September,Tuesday,18
30.71,0.7,rain,96.0,September,Tuesday,19
30.71,0.7,rain,79.0,September,Tuesday,19
30.71,0.7,rain,86.0,September,Tuesday,19
27.67,0.79,rain,57.0,September,Tuesday,20
27.67,0.79,rain,52.0,September,Tuesday,20
24.78,0.89,rain,51.0,September,Tuesday,21
23.83,0.94,rain,48.0,September,Tuesday,22
20.68,1.0,rain,23.0,September,Wednesday,6
20.68,1.0,rain,51.0,September,Wednesday,7
20.68,1.0,rain,54.0,September,Wednesday,7
20.68,1.0,rain,42.0,September,Wednesday,7
22.88,1.0,rain,44.0,September,Wednesday,8
27.84,0.83,rain,48.0,September,Wednesday,9
27.84,0.83,rain,59.0,September,Wednesday,9
31.29,0.74,rain,88.0,September,Wednesday,10
31.29,0.74,rain,113.0,September,Wednesday,10
32.78,0.7,rain,99.0,September,Wednesday,11
32.78,0.7,rain,121.0,September,Wednesday,11
35.13,0.7,rain,118.0,September,Wednesday,12
35.13,0.7,rain,113.0,September,Wednesday,12
34.16,0.66,rain,88.0,September,Wednesday,13
34.16,0.66,rain,94.0,September,Wednesday,14
34.16,0.66,rain,101.0,September,Wednesday,14
36.57,0.66,rain,112.0,September,Wednesday,15
36.57,0.66,rain,126.0,September,Wednesday,15
34.16,0.66,rain,139.0,September,Wednesday,16
34.16,0.66,rain,150.0,September,Wednesday,16
34.16,0.66,rain,135.0,September,Wednesday,17
34.16,0.66,rain,136.0,September,Wednesday,17
34.17,0.66,rain,115.0,September,Wednesday,18
34.17,0.66,rain,108.0,September,Wednesday,18
32.78,0.7,rain,78.0,September,Wednesday,19
30.7,0.7,rain,73.0,September,Wednesday,20
30.7,0.7,rain,57.0,September,Wednesday,20
29.23,0.74,rain,50.0,September,Wednesday,21
29.23,0.74,rain,57.0,September,Wednesday,21
29.23,0.74,rain,47.0,September,Wednesday,21
22.59,0.88,rain,34.0,September,Wednesday,22
19.58,1.0,rain,27.0,September,Thursday,6
19.42,0.94,rain,38.0,September,Thursday,7
19.42,0.94,rain,45.0,September,Thursday,7
19.42,0.94,rain,56.0,September,Thursday,8
19.42,0.94,rain,74.0,September,Thursday,8
19.58,1.0,NoPrecip,79.0,September,Thursday,9
19.58,1.0,NoPrecip,76.0,September,Thursday,9
19.58,1.0,NoPrecip,91.0,September,Thursday,9
21.48,0.88,NoPrecip,97.0,September,Thursday,10
22.45,0.83,NoPrecip,128.0,September,Thursday,11
22.45,0.83,NoPrecip,124.0,September,Thursday,11
21.48,0.88,NoPrecip,133.0,September,Thursday,12
21.48,0.88,NoPrecip,132.0,September,Thursday,12
21.48,0.88,NoPrecip,135.0,September,Thursday,12
21.49,0.88,rain,124.0,September,Thursday,13
22.45,0.83,rain,132.0,September,Thursday,14
22.45,0.83,rain,136.0,September,Thursday,14
24.28,0.69,rain,152.0,September,Thursday,16
22.32,0.78,rain,172.0,September,Thursday,17
22.32,0.78,rain,182.0,September,Thursday,17
22.2,0.73,rain,184.0,September,Thursday,18
21.35,0.83,rain,80.0,September,Thursday,19
20.38,0.88,rain,70.0,September,Thursday,20
20.38,0.88,rain,82.0,September,Thursday,20
19.43,0.94,NoPrecip,74.0,September,Thursday,21
19.43,0.94,rain,32.0,September,Thursday,22
13.02,0.94,rain,17.0,September,Friday,6
14.01,0.94,NoPrecip,38.0,September,Friday,7
14.01,0.94,NoPrecip,49.0,September,Friday,7
15.01,0.94,NoPrecip,53.0,September,Friday,8
17.01,0.82,rain,63.0,September,Friday,9
17.01,0.82,rain,85.0,September,Friday,9
19.02,0.78,rain,80.0,September,Friday,10
19.02,0.78,rain,80.0,September,Friday,10
21.08,0.73,rain,109.0,September,Friday,11
22.03,0.64,NoPrecip,120.0,September,Friday,12
22.03,0.64,NoPrecip,123.0,September,Friday,12
22.03,0.64,NoPrecip,109.0,September,Friday,13
22.03,0.64,NoPrecip,110.0,September,Friday,13
22.03,0.64,NoPrecip,122.0,September,Friday,14
22.03,0.64,NoPrecip,109.0,September,Friday,14
22.03,0.6,NoPrecip,113.0,September,Friday,15
22.03,0.6,NoPrecip,127.0,September,Friday,15
21.02,0.6,NoPrecip,137.0,September,Friday,16
20.02,0.6,NoPrecip,115.0,September,Friday,17
20.02,0.6,NoPrecip,139.0,September,Friday,17
20.03,0.6,NoPrecip,119.0,September,Friday,18
20.03,0.6,NoPrecip,89.0,September,Friday,18
20.03,0.6,NoPrecip,96.0,September,Friday,18
19.03,0.68,rain,69.0,September,Friday,19
14.01,0.72,NoPrecip,47.0,September,Saturday,9
14.01,0.72,rain,74.0,September,Saturday,10
14.01,0.72,rain,93.0,September,Saturday,10
15.02,0.67,rain,118.0,September,Saturday,11
15.02,0.67,rain,109.0,September,Saturday,11
16.02,0.67,NoPrecip,92.0,September,Saturday,12
16.02,0.67,NoPrecip,90.0,September,Saturday,12
16.02,0.67,NoPrecip,98.0,September,Saturday,13
16.02,0.63,NoPrecip,99.0,September,Saturday,15
16.02,0.63,NoPrecip,112.0,September,Saturday,15
16.02,0.63,NoPrecip,125.0,September,Saturday,15
16.02,0.59,NoPrecip,90.0,September,Saturday,17
16.02,0.59,NoPrecip,84.0,September,Saturday,17
14.03,0.63,rain,72.0,September,Saturday,18
14.03,0.63,rain,79.0,September,Saturday,18
14.03,0.63,rain,118.0,September,Saturday,18
13.03,0.67,rain,79.0,September,Saturday,19
11.0,0.82,rain,46.0,September,Sunday,9
12.01,0.77,NoPrecip,61.0,September,Sunday,10
12.01,0.77,NoPrecip,58.0,September,Sunday,10
12.01,0.82,NoPrecip,81.0,September,Sunday,11
12.01,0.82,NoPrecip,76.0,September,Sunday,11
14.01,0.72,NoPrecip,69.0,September,Sunday,12
14.01,0.72,NoPrecip,67.0,September,Sunday,12
14.01,0.72,NoPrecip,62.0,September,Sunday,12
14.01,0.63,NoPrecip,58.0,September,Sunday,13
15.01,0.55,NoPrecip,54.0,September,Sunday,14
15.01,0.55,NoPrecip,64.0,September,Sunday,14
15.01,0.55,NoPrecip,71.0,September,Sunday,15
15.01,0.55,NoPrecip,83.0,September,Sunday,15
15.01,0.55,NoPrecip,94.0,September,Sunday,15
15.02,0.55,rain,119.0,September,Sunday,17
14.02,0.58,rain,100.0,September,Sunday,18
14.02,0.58,rain,103.0,September,Sunday,18
14.02,0.63,rain,75.0,September,Sunday,19
14.01,0.63,NoPrecip,81.0,September,Sunday,20
14.01,0.63,NoPrecip,76.0,September,Sunday,20
14.01,0.63,rain,77.0,September,Sunday,21
14.01,0.63,rain,67.0,September,Sunday,21
14.01,0.67,rain,53.0,September,Sunday,22
12.01,1.0,rain,31.0,September,Monday,6
13.02,0.94,rain,75.0,September,Monday,7
13.02,0.94,rain,74.0,September,Monday,7
13.02,0.94,rain,68.0,September,Monday,8
13.02,0.94,rain,67.0,September,Monday,8
13.02,0.94,rain,75.0,September,Monday,8
13.01,0.94,rain,87.0,September,Monday,9
13.01,0.94,rain,101.0,September,Monday,9
13.01,1.0,rain,106.0,September,Monday,10
13.01,1.0,rain,123.0,September,Monday,10
13.01,1.0,rain,83.0,September,Monday,11
13.01,1.0,rain,108.0,September,Monday,11
13.01,1.0,rain,129.0,September,Monday,12
14.01,0.94,rain,128.0,September,Monday,13
14.01,0.94,rain,145.0,September,Monday,13
14.01,0.94,rain,156.0,September,Monday,14
14.01,0.94,rain,133.0,September,Monday,14
14.01,0.94,rain,151.0,September,Monday,14
14.01,0.94,rain,172.0,September,Monday,15
14.01,0.94,rain,208.0,September,Monday,16
14.01,0.94,rain,224.0,September,Monday,16
14.01,0.94,rain,201.0,September,Monday,17
14.08,1.0,rain,198.0,September,Monday,18
14.08,1.0,rain,135.0,September,Monday,18
14.02,0.94,rain,158.0,September,Monday,19
14.02,0.94,rain,156.0,September,Monday,19
13.02,1.0,rain,148.0,September,Monday,20
13.02,1.0,rain,124.0,September,Monday,21
13.02,1.0,rain,89.0,September,Monday,22
13.02,1.0,rain,45.0,September,Monday,22
13.01,0.94,rain,70.0,September,Tuesday,8
13.01,0.94,rain,82.0,September,Tuesday,9
14.01,0.88,NoPrecip,99.0,September,Tuesday,10
14.01,0.88,NoPrecip,91.0,September,Tuesday,10
15.01,0.88,rain,116.0,September,Tuesday,11
15.01,0.88,rain,142.0,September,Tuesday,11
16.01,0.82,NoPrecip,116.0,September,Tuesday,12
16.01,0.82,NoPrecip,106.0,September,Tuesday,12
18.01,0.73,rain,106.0,September,Tuesday,13
18.01,0.73,rain,97.0,September,Tuesday,13
19.02,0.68,NoPrecip,94.0,September,Tuesday,14
19.02,0.68,NoPrecip,95.0,September,Tuesday,14
21.02,0.64,NoPrecip,98.0,September,Tuesday,15
21.02,0.64,NoPrecip,139.0,September,Tuesday,15
22.03,0.6,NoPrecip,161.0,September,Tuesday,17
22.03,0.6,rain,155.0,September,Tuesday,18
22.03,0.6,rain,147.0,September,Tuesday,18
22.03,0.6,rain,155.0,September,Tuesday,18
19.02,0.78,NoPrecip,145.0,September,Tuesday,19
16.01,0.88,NoPrecip,144.0,September,Tuesday,20
14.01,0.94,NoPrecip,94.0,September,Tuesday,22
13.01,1.0,rain,86.0,September,Wednesday,8
15.01,0.94,NoPrecip,90.0,September,Wednesday,9
15.01,0.94,NoPrecip,101.0,September,Wednesday,9
17.21,0.94,rain,107.0,September,Wednesday,10
17.21,0.94,rain,108.0,September,Wednesday,10
18.17,0.88,rain,101.0,September,Wednesday,11
18.17,0.88,rain,112.0,September,Wednesday,11
19.13,0.83,rain,129.0,September,Wednesday,12
20.1,0.78,NoPrecip,149.0,September,Wednesday,13
20.1,0.78,NoPrecip,143.0,September,Wednesday,13
20.1,0.78,NoPrecip,152.0,September,Wednesday,13
21.02,0.68,rain,135.0,September,Wednesday,15
22.03,0.64,rain,152.0,September,Wednesday,16
22.03,0.64,rain,176.0,September,Wednesday,16
22.2,0.73,rain,175.0,September,Wednesday,17
22.08,0.69,rain,144.0,September,Wednesday,18
22.08,0.69,rain,135.0,September,Wednesday,18
22.08,0.69,rain,109.0,September,Wednesday,18
21.09,0.73,rain,107.0,September,Wednesday,19
19.14,0.83,rain,144.0,September,Wednesday,20
19.14,0.83,rain,143.0,September,Wednesday,20
18.18,0.88,NoPrecip,139.0,September,Wednesday,21
17.37,1.0,rain,67.0,September,Thursday,8
17.37,1.0,rain,68.0,September,Thursday,8
17.37,1.0,rain,73.0,September,Thursday,9
18.48,1.0,rain,88.0,September,Thursday,10
18.48,1.0,rain,90.0,September,Thursday,10
20.38,0.88,NoPrecip,114.0,September,Thursday,11
20.38,0.88,NoPrecip,102.0,September,Thursday,11
20.38,0.88,NoPrecip,110.0,September,Thursday,11
21.48,0.88,rain,94.0,September,Thursday,12
23.54,0.83,rain,98.0,September,Thursday,13
23.54,0.83,rain,136.0,September,Thursday,14
23.54,0.83,rain,133.0,September,Thursday,14
24.52,0.78,rain,117.0,September,Thursday,15
24.52,0.78,rain,138.0,September,Thursday,16
24.52,0.78,rain,134.0,September,Thursday,16
25.63,0.78,rain,147.0,September,Thursday,17
25.63,0.78,rain,149.0,September,Thursday,17
24.52,0.78,rain,139.0,September,Thursday,18
24.52,0.78,rain,106.0,September,Thursday,18
23.55,0.83,rain,91.0,September,Thursday,19
23.55,0.83,rain,90.0,September,Thursday,19
21.64,0.94,rain,104.0,September,Thursday,20
21.64,0.94,rain,108.0,September,Thursday,20
21.64,0.94,rain,115.0,September,Thursday,20
21.49,0.88,rain,108.0,September,Thursday,21
21.49,0.88,rain,116.0,September,Thursday,21
19.58,1.0,rain,78.0,September,Friday,8
20.68,1.0,rain,51.0,September,Friday,9
20.68,1.0,rain,49.0,September,Friday,9
24.64,0.83,rain,68.0,September,Friday,10
24.64,0.83,rain,95.0,September,Friday,10
25.62,0.78,rain,109.0,September,Friday,11
25.62,0.78,rain,81.0,September,Friday,11
25.62,0.78,rain,98.0,September,Friday,11
25.62,0.78,rain,98.0,September,Friday,12
25.62,0.78,rain,115.0,September,Friday,12
26.62,0.74,rain,120.0,September,Friday,13
26.62,0.74,rain,141.0,September,Friday,13
28.85,0.7,rain,144.0,September,Friday,14
30.7,0.7,rain,152.0,September,Friday,15
30.7,0.7,rain,169.0,September,Friday,15
28.85,0.7,rain,125.0,September,Friday,16
30.17,0.66,rain,124.0,September,Friday,17
30.17,0.66,rain,127.0,September,Friday,17
28.85,0.7,rain,111.0,September,Friday,18
28.85,0.7,rain,99.0,September,Friday,18
20.68,1.0,NoPrecip,66.0,September,Saturday,9
23.67,0.89,NoPrecip,77.0,September,Saturday,10
23.67,0.89,NoPrecip,89.0,September,Saturday,10
23.67,0.89,NoPrecip,88.0,September,Saturday,10
26.61,0.74,rain,85.0,September,Saturday,11
26.62,0.74,rain,75.0,September,Saturday,12
26.62,0.74,rain,69.0,September,Saturday,12
30.17,0.66,rain,66.0,September,Saturday,13
30.17,0.66,rain,97.0,September,Saturday,13
29.69,0.62,rain,99.0,September,Saturday,14
29.69,0.62,rain,113.0,September,Saturday,14
31.39,0.62,rain,100.0,September,Saturday,15
31.92,0.55,rain,80.0,September,Saturday,16
31.92,0.55,rain,85.0,September,Saturday,16
31.92,0.55,rain,95.0,September,Saturday,16
31.92,0.55,rain,85.0,September,Saturday,17
21.63,0.94,rain,43.0,September,Sunday,9
21.63,0.94,rain,68.0,September,Sunday,9
24.64,0.83,rain,57.0,September,Sunday,10
24.64,0.83,rain,55.0,September,Sunday,10
27.66,0.79,rain,61.0,September,Sunday,11
29.23,0.74,rain,63.0,September,Sunday,12
30.16,0.66,rain,76.0,September,Sunday,14
29.69,0.62,rain,63.0,September,Sunday,15
30.16,0.66,rain,68.0,September,Sunday,16
30.16,0.66,rain,64.0,September,Sunday,16
30.16,0.66,rain,77.0,September,Sunday,17
28.21,0.62,rain,79.0,September,Sunday,18
26.29,0.61,rain,73.0,September,Sunday,19
26.29,0.61,rain,82.0,September,Sunday,19
26.29,0.61,rain,96.0,September,Sunday,19
23.29,0.73,NoPrecip,96.0,September,Sunday,20
20.38,0.88,rain,94.0,September,Sunday,21
20.38,0.88,rain,61.0,September,Sunday,21
20.38,0.88,NoPrecip,71.0,September,Sunday,22
20.38,0.88,NoPrecip,53.0,September,Sunday,22
20.38,0.88,rain,9.0,September,Sunday,23
17.38,1.0,rain,19.0,September,Monday,6
17.38,1.0,NoPrecip,72.0,September,Monday,7
17.38,1.0,NoPrecip,81.0,September,Monday,7
18.47,1.0,rain,57.0,September,Monday,8
18.47,1.0,rain,74.0,September,Monday,8
18.47,1.0,rain,73.0,September,Monday,8
20.52,0.94,NoPrecip,71.0,September,Monday,9
23.53,0.83,NoPrecip,86.0,September,Monday,10
23.53,0.83,NoPrecip,103.0,September,Monday,10
24.39,0.74,NoPrecip,105.0,September,Monday,11
25.39,0.69,NoPrecip,116.0,September,Monday,12
25.39,0.69,NoPrecip,126.0,September,Monday,12
25.5,0.74,NoPrecip,132.0,September,Monday,13
25.5,0.74,NoPrecip,135.0,September,Monday,13
25.38,0.69,rain,139.0,September,Monday,14
25.38,0.69,rain,126.0,September,Monday,14
26.39,0.65,NoPrecip,134.0,September,Monday,15
26.39,0.65,NoPrecip,153.0,September,Monday,15
